followers_count,following_count,tweet_count,days_antiquity,description_length,username_digits,class
7.0,39.0,47.0,344.0,28.0,2.0,0
0.0,40.0,79.0,344.0,,1.0,0
170.0,117.0,8159.0,344.0,30.0,2.0,0
7.0,34.0,202.0,343.0,91.0,8.0,0
0.0,9.0,34.0,343.0,,8.0,0
154.0,397.0,3945.0,4862.0,153.0,0.0,0
38.0,282.0,5554.0,342.0,,8.0,0
87.0,80.0,249.0,341.0,69.0,0.0,0
86.0,759.0,3624.0,3747.0,,3.0,0
217.0,917.0,10237.0,339.0,22.0,2.0,0
25.0,13.0,885.0,337.0,,4.0,0
5.0,48.0,1338.0,337.0,,8.0,0
25.0,78.0,228.0,337.0,,2.0,0
377.0,1693.0,5775.0,4861.0,,5.0,0
5.0,132.0,4134.0,335.0,85.0,3.0,0
0.0,37.0,615.0,335.0,,4.0,0
11.0,41.0,3045.0,333.0,,1.0,0
90.0,719.0,7290.0,4861.0,158.0,2.0,0
1.0,5.0,927.0,331.0,,8.0,0
150.0,123.0,31712.0,331.0,142.0,8.0,0
2.0,31.0,350.0,331.0,10.0,0.0,0
0.0,25.0,193.0,329.0,,2.0,0
47.0,235.0,7840.0,4861.0,67.0,3.0,0
1.0,108.0,122.0,329.0,,0.0,0
10.0,17.0,731.0,328.0,,2.0,0
4.0,194.0,770.0,327.0,,1.0,0
0.0,16.0,106.0,327.0,,0.0,0
1.0,3.0,264.0,326.0,,0.0,0
188.0,175.0,2221.0,326.0,,0.0,0
0.0,7.0,53.0,325.0,,2.0,0
1.0,55.0,559.0,325.0,,0.0,0
40.0,86.0,252.0,325.0,5.0,2.0,0
0.0,1.0,5.0,324.0,,1.0,0
6.0,80.0,67.0,324.0,,2.0,0
0.0,4.0,26.0,324.0,,8.0,0
6.0,3.0,195.0,323.0,,8.0,0
75.0,243.0,6823.0,323.0,,8.0,0
2.0,28.0,256.0,323.0,,2.0,0
26.0,156.0,2650.0,323.0,,2.0,0
36.0,107.0,200.0,322.0,24.0,1.0,0
116.0,238.0,867.0,321.0,125.0,0.0,0
51.0,10.0,1292.0,321.0,,0.0,0
0.0,12.0,268.0,320.0,,2.0,0
24.0,23.0,5239.0,319.0,,0.0,0
55.0,275.0,1338.0,319.0,41.0,0.0,0
0.0,7.0,124.0,318.0,,4.0,0
83.0,422.0,7938.0,4860.0,59.0,0.0,0
194.0,340.0,5715.0,4859.0,98.0,2.0,0
111.0,134.0,1438.0,5528.0,,3.0,0
2.0,93.0,67.0,314.0,,1.0,0
2.0,7.0,12.0,314.0,13.0,0.0,0
115.0,628.0,108.0,313.0,65.0,2.0,0
0.0,13.0,419.0,311.0,,8.0,0
2.0,3.0,640.0,311.0,,8.0,0
40.0,153.0,4241.0,311.0,,0.0,0
124.0,12.0,50852.0,310.0,12.0,0.0,0
19.0,171.0,4977.0,310.0,,2.0,0
16.0,57.0,241.0,310.0,,3.0,0
2.0,48.0,103.0,309.0,,2.0,0
0.0,12.0,59.0,308.0,,0.0,0
25.0,49.0,405.0,3742.0,,0.0,0
88.0,290.0,1324.0,308.0,,4.0,0
5.0,6.0,465.0,306.0,91.0,0.0,0
8.0,15.0,542.0,306.0,,3.0,0
203.0,175.0,10761.0,305.0,30.0,8.0,0
37.0,11.0,4578.0,305.0,,0.0,0
0.0,97.0,1186.0,305.0,131.0,2.0,0
743.0,1678.0,928.0,305.0,89.0,0.0,0
197.0,631.0,5696.0,304.0,,2.0,0
28.0,165.0,123.0,303.0,,0.0,0
25.0,68.0,2352.0,302.0,,1.0,0
16.0,73.0,3028.0,300.0,14.0,2.0,0
0.0,39.0,603.0,300.0,,1.0,0
0.0,1.0,271.0,299.0,,8.0,0
101.0,61.0,681.0,298.0,67.0,0.0,0
39.0,124.0,114.0,4857.0,,0.0,0
21.0,50.0,1628.0,296.0,,8.0,0
25.0,66.0,462.0,296.0,,0.0,0
19.0,250.0,1878.0,295.0,36.0,2.0,0
14.0,66.0,482.0,295.0,,8.0,0
122.0,615.0,595.0,295.0,,4.0,0
98.0,151.0,17891.0,295.0,146.0,0.0,0
3.0,20.0,862.0,294.0,,8.0,0
46.0,72.0,487.0,4857.0,,0.0,0
43.0,299.0,2750.0,3740.0,17.0,2.0,0
26.0,88.0,527.0,294.0,94.0,0.0,0
7.0,83.0,12.0,293.0,62.0,8.0,0
31.0,155.0,4530.0,293.0,62.0,8.0,0
2.0,30.0,754.0,291.0,,8.0,0
113.0,187.0,10390.0,291.0,17.0,8.0,0
0.0,13.0,51.0,291.0,,6.0,0
7.0,92.0,67.0,291.0,,8.0,0
12.0,69.0,25.0,3739.0,46.0,0.0,0
155.0,128.0,1303.0,290.0,39.0,0.0,0
34.0,1153.0,2561.0,290.0,157.0,0.0,0
341.0,2189.0,2476.0,4857.0,159.0,2.0,0
41.0,107.0,948.0,288.0,,0.0,0
0.0,8.0,567.0,288.0,,8.0,0
27.0,46.0,12139.0,3739.0,,2.0,0
22.0,142.0,1963.0,287.0,47.0,8.0,0
155.0,938.0,2185.0,287.0,76.0,8.0,0
0.0,32.0,293.0,285.0,,8.0,0
79.0,323.0,1193.0,4856.0,10.0,2.0,0
410.0,451.0,10365.0,284.0,,8.0,0
433.0,1185.0,9460.0,3739.0,61.0,0.0,0
5.0,30.0,2595.0,283.0,12.0,6.0,0
13.0,193.0,220.0,283.0,,1.0,0
7.0,71.0,740.0,283.0,,0.0,0
0.0,15.0,105.0,281.0,,1.0,0
6.0,190.0,1543.0,281.0,,8.0,0
2.0,68.0,697.0,281.0,26.0,4.0,0
0.0,25.0,455.0,281.0,,0.0,0
956.0,5002.0,6459.0,281.0,94.0,2.0,0
9.0,46.0,282.0,280.0,,0.0,0
12.0,41.0,811.0,280.0,,10.0,0
0.0,25.0,115.0,280.0,27.0,8.0,0
2.0,149.0,489.0,280.0,,0.0,0
170.0,199.0,2690.0,280.0,36.0,0.0,0
167.0,226.0,2264.0,280.0,28.0,0.0,0
0.0,9.0,19.0,279.0,,0.0,0
348.0,614.0,5312.0,279.0,159.0,0.0,0
55.0,88.0,11513.0,279.0,,1.0,0
2.0,53.0,22.0,279.0,,0.0,0
38.0,215.0,1606.0,279.0,77.0,0.0,0
1.0,61.0,124.0,278.0,,2.0,0
18.0,223.0,1455.0,278.0,,4.0,0
2.0,84.0,68.0,278.0,,8.0,0
3.0,127.0,436.0,277.0,,1.0,0
0.0,23.0,29.0,277.0,,2.0,0
370.0,2632.0,2627.0,277.0,83.0,4.0,0
1.0,2.0,341.0,277.0,,4.0,0
0.0,3.0,526.0,277.0,,8.0,0
289.0,137.0,14099.0,4855.0,35.0,0.0,0
42.0,92.0,810.0,276.0,,0.0,0
3.0,84.0,76.0,275.0,1.0,0.0,0
504.0,1758.0,28354.0,275.0,140.0,2.0,0
1.0,80.0,207.0,275.0,,1.0,0
0.0,26.0,137.0,275.0,,0.0,0
49.0,96.0,1967.0,3737.0,71.0,3.0,0
1.0,57.0,3.0,275.0,,9.0,0
17.0,220.0,565.0,274.0,,1.0,0
29.0,29.0,333.0,274.0,,0.0,0
12.0,44.0,1674.0,274.0,1.0,8.0,0
2.0,27.0,108.0,274.0,,0.0,0
83.0,123.0,507.0,274.0,51.0,0.0,0
3711.0,2034.0,44623.0,4855.0,149.0,0.0,0
5.0,29.0,684.0,273.0,,4.0,0
0.0,3.0,14.0,273.0,,0.0,0
18.0,95.0,645.0,273.0,28.0,0.0,0
54.0,55.0,4739.0,273.0,30.0,0.0,0
2.0,21.0,762.0,272.0,,0.0,0
53.0,570.0,2380.0,271.0,27.0,4.0,0
221.0,850.0,9478.0,271.0,,8.0,0
5.0,70.0,56.0,271.0,,4.0,0
2.0,67.0,212.0,271.0,29.0,1.0,0
13.0,100.0,1864.0,270.0,,2.0,0
10.0,22.0,446.0,269.0,,0.0,0
172.0,614.0,3599.0,269.0,159.0,4.0,0
6.0,11.0,983.0,268.0,34.0,8.0,0
1.0,210.0,522.0,267.0,,1.0,0
324.0,405.0,8388.0,3736.0,88.0,0.0,0
350.0,1550.0,1850.0,265.0,74.0,4.0,0
2.0,66.0,2221.0,265.0,,0.0,0
3.0,98.0,356.0,265.0,,4.0,0
39.0,79.0,1900.0,265.0,160.0,8.0,0
41.0,43.0,520.0,3736.0,,0.0,0
7.0,28.0,1324.0,264.0,,2.0,0
11.0,19.0,235.0,264.0,26.0,1.0,0
248.0,1090.0,9525.0,4854.0,87.0,4.0,0
57.0,536.0,9083.0,263.0,,4.0,0
12.0,178.0,337.0,263.0,,0.0,0
2.0,20.0,251.0,263.0,,0.0,0
2.0,37.0,2942.0,263.0,,8.0,0
40.0,13.0,1004.0,263.0,,8.0,0
26.0,321.0,189.0,262.0,59.0,0.0,0
101.0,277.0,34757.0,262.0,,0.0,0
222.0,197.0,17426.0,3735.0,160.0,0.0,0
7.0,205.0,2876.0,262.0,142.0,0.0,0
1.0,24.0,30.0,261.0,,8.0,0
28.0,129.0,10470.0,261.0,,8.0,0
74.0,497.0,11356.0,4854.0,40.0,4.0,0
35.0,59.0,1163.0,260.0,76.0,4.0,0
26.0,22.0,1976.0,260.0,82.0,0.0,0
3.0,77.0,263.0,258.0,,4.0,0
41.0,156.0,2803.0,258.0,,8.0,0
47.0,197.0,759.0,258.0,,1.0,0
1.0,43.0,467.0,257.0,,8.0,0
53.0,205.0,5200.0,257.0,,0.0,0
4.0,50.0,789.0,257.0,,2.0,0
5.0,44.0,1461.0,256.0,66.0,8.0,0
11.0,55.0,1680.0,256.0,,8.0,0
547.0,405.0,28901.0,3734.0,111.0,0.0,0
30.0,654.0,2207.0,254.0,,8.0,0
1.0,24.0,812.0,254.0,,0.0,0
4.0,287.0,1946.0,253.0,,8.0,0
310.0,538.0,11819.0,253.0,160.0,4.0,0
6.0,50.0,194.0,253.0,,8.0,0
66.0,376.0,3365.0,253.0,23.0,7.0,0
9.0,137.0,2083.0,253.0,,8.0,0
11.0,75.0,1540.0,252.0,,1.0,0
5.0,16.0,1801.0,252.0,,2.0,0
38.0,186.0,6071.0,252.0,,0.0,0
2.0,4.0,1654.0,252.0,,8.0,0
18.0,37.0,1822.0,252.0,,2.0,0
1.0,34.0,49.0,252.0,,0.0,0
0.0,5.0,100.0,252.0,19.0,3.0,0
4.0,29.0,16.0,252.0,,0.0,0
8.0,19.0,9.0,251.0,,4.0,0
20.0,16.0,2368.0,251.0,97.0,0.0,0
26.0,147.0,1374.0,251.0,128.0,8.0,0
35.0,106.0,3518.0,251.0,148.0,8.0,0
9.0,80.0,6141.0,251.0,,1.0,0
10.0,63.0,449.0,251.0,53.0,0.0,0
0.0,11.0,66.0,251.0,,2.0,0
8.0,26.0,2586.0,250.0,,4.0,0
3.0,29.0,174.0,250.0,153.0,2.0,0
56.0,250.0,2952.0,249.0,,2.0,0
7.0,37.0,2782.0,249.0,,4.0,0
4.0,69.0,138.0,249.0,,8.0,0
0.0,4.0,6.0,248.0,,8.0,0
0.0,16.0,10.0,248.0,,9.0,0
12.0,64.0,2013.0,248.0,,8.0,0
27.0,278.0,1704.0,248.0,,1.0,0
6.0,39.0,914.0,248.0,,2.0,0
4.0,148.0,267.0,248.0,,8.0,0
70.0,173.0,4770.0,247.0,,8.0,0
4.0,66.0,885.0,246.0,,0.0,0
1.0,5.0,682.0,246.0,,8.0,0
130.0,382.0,4241.0,245.0,,0.0,0
3.0,8.0,725.0,245.0,,8.0,0
24.0,82.0,3883.0,245.0,37.0,0.0,0
8.0,45.0,2397.0,244.0,,0.0,0
117.0,69.0,196.0,244.0,,0.0,0
173.0,180.0,11058.0,4852.0,18.0,0.0,0
8.0,37.0,18.0,243.0,50.0,0.0,0
6.0,45.0,1380.0,243.0,,2.0,0
19.0,55.0,250.0,243.0,,2.0,0
4.0,76.0,151.0,242.0,32.0,0.0,0
19.0,46.0,281.0,242.0,,3.0,0
21.0,49.0,295.0,242.0,,1.0,0
19.0,51.0,254.0,242.0,,0.0,0
4.0,27.0,800.0,242.0,,6.0,0
42.0,17.0,154.0,242.0,,1.0,0
39.0,58.0,8635.0,242.0,35.0,1.0,0
169.0,283.0,6585.0,240.0,,0.0,0
6.0,51.0,672.0,240.0,78.0,8.0,0
5.0,151.0,316.0,240.0,,6.0,0
36.0,33.0,6928.0,239.0,,0.0,0
1.0,8.0,270.0,239.0,,0.0,0
13.0,63.0,351.0,239.0,,2.0,0
16.0,93.0,6627.0,237.0,,0.0,0
1.0,43.0,1.0,237.0,,4.0,0
0.0,5.0,4.0,236.0,,2.0,0
1.0,72.0,204.0,236.0,,6.0,0
30.0,20.0,568.0,236.0,,0.0,0
20.0,37.0,257.0,234.0,,0.0,0
21.0,60.0,270.0,234.0,,0.0,0
23.0,112.0,643.0,234.0,,0.0,0
0.0,30.0,2.0,234.0,,2.0,0
116.0,135.0,705.0,233.0,118.0,0.0,0
1.0,44.0,131.0,233.0,,8.0,0
12.0,97.0,845.0,232.0,39.0,1.0,0
735.0,720.0,5237.0,232.0,132.0,0.0,0
0.0,17.0,112.0,231.0,,0.0,0
161.0,871.0,10167.0,231.0,,0.0,0
19.0,86.0,3241.0,230.0,,3.0,0
146.0,1712.0,355.0,230.0,109.0,0.0,0
0.0,18.0,81.0,229.0,11.0,3.0,0
82.0,200.0,742.0,229.0,,4.0,0
51.0,107.0,611.0,228.0,,0.0,0
0.0,5.0,24.0,228.0,,0.0,0
428.0,4997.0,22962.0,226.0,43.0,0.0,0
58.0,46.0,33182.0,226.0,,2.0,0
8.0,71.0,1949.0,226.0,23.0,4.0,0
21.0,151.0,1409.0,225.0,43.0,4.0,0
33.0,99.0,1123.0,225.0,,1.0,0
738.0,3093.0,6947.0,4850.0,159.0,0.0,0
2.0,44.0,180.0,224.0,,1.0,0
78.0,209.0,18711.0,224.0,7.0,0.0,0
9.0,37.0,1506.0,224.0,7.0,1.0,0
46.0,212.0,6782.0,223.0,,8.0,0
398.0,2400.0,22817.0,4850.0,35.0,1.0,0
0.0,9.0,543.0,222.0,,8.0,0
2.0,35.0,222.0,222.0,5.0,0.0,0
81.0,1136.0,76.0,221.0,,8.0,0
10.0,72.0,1707.0,221.0,52.0,4.0,0
16.0,78.0,256.0,220.0,,1.0,0
20.0,45.0,1272.0,220.0,27.0,0.0,0
14.0,173.0,953.0,219.0,104.0,2.0,0
12.0,39.0,1548.0,219.0,7.0,2.0,0
3.0,1.0,255.0,219.0,,0.0,0
1.0,54.0,330.0,217.0,,1.0,0
2.0,38.0,1547.0,217.0,,2.0,0
124.0,377.0,6004.0,216.0,84.0,3.0,0
14.0,107.0,3153.0,216.0,,5.0,0
1.0,37.0,258.0,215.0,,4.0,0
14.0,56.0,2734.0,215.0,,5.0,0
23.0,235.0,1513.0,215.0,,5.0,0
11.0,6.0,781.0,214.0,,0.0,0
24.0,51.0,2134.0,214.0,,2.0,0
1.0,1.0,1644.0,212.0,31.0,0.0,0
4.0,50.0,2023.0,212.0,,2.0,0
26.0,115.0,425.0,211.0,37.0,8.0,0
0.0,31.0,34.0,211.0,,8.0,0
4.0,31.0,362.0,211.0,,0.0,0
1.0,47.0,9.0,211.0,,3.0,0
2.0,37.0,458.0,209.0,16.0,0.0,0
48.0,95.0,1570.0,207.0,93.0,8.0,0
2.0,39.0,596.0,207.0,,7.0,0
2.0,16.0,87.0,206.0,,8.0,0
0.0,27.0,20.0,206.0,,5.0,0
24.0,88.0,1831.0,206.0,,5.0,0
6.0,124.0,454.0,206.0,,8.0,0
19.0,89.0,315.0,3727.0,,0.0,0
25.0,38.0,9716.0,205.0,106.0,5.0,0
1.0,126.0,812.0,205.0,,5.0,0
0.0,22.0,53.0,204.0,,4.0,0
19.0,84.0,39.0,203.0,,10.0,0
0.0,17.0,527.0,203.0,,8.0,0
235.0,594.0,3595.0,4848.0,137.0,4.0,0
6.0,76.0,792.0,202.0,,4.0,0
1.0,14.0,53.0,201.0,,2.0,0
1051.0,1885.0,9088.0,201.0,148.0,0.0,0
2.0,33.0,27.0,200.0,,5.0,0
6.0,62.0,1127.0,200.0,72.0,8.0,0
11.0,164.0,1265.0,200.0,31.0,0.0,0
2.0,46.0,32.0,200.0,,7.0,0
1.0,47.0,160.0,200.0,,5.0,0
2.0,24.0,1375.0,199.0,,8.0,0
12.0,350.0,529.0,198.0,,9.0,0
109.0,625.0,5841.0,198.0,159.0,0.0,0
93.0,822.0,2575.0,198.0,,1.0,0
26.0,88.0,2884.0,197.0,,9.0,0
3.0,103.0,1464.0,197.0,,5.0,0
0.0,4.0,474.0,197.0,,5.0,0
7.0,64.0,4642.0,197.0,69.0,4.0,0
1.0,10.0,1428.0,196.0,,3.0,0
1.0,23.0,236.0,196.0,,0.0,0
0.0,5.0,51.0,196.0,,0.0,0
17.0,74.0,48.0,196.0,150.0,0.0,0
3.0,35.0,314.0,196.0,,8.0,0
31.0,70.0,758.0,195.0,152.0,0.0,0
1.0,10.0,70.0,195.0,,5.0,0
0.0,17.0,228.0,195.0,,5.0,0
0.0,9.0,63.0,194.0,,0.0,0
7.0,138.0,2048.0,3725.0,33.0,8.0,0
36.0,264.0,12008.0,192.0,126.0,5.0,0
9.0,8.0,112.0,192.0,22.0,7.0,0
4.0,6.0,1551.0,191.0,,2.0,0
45.0,28.0,3331.0,189.0,,8.0,0
4.0,122.0,678.0,189.0,,10.0,0
1.0,41.0,254.0,189.0,,5.0,0
26.0,161.0,756.0,189.0,,8.0,0
1.0,44.0,418.0,189.0,,3.0,0
5.0,18.0,539.0,188.0,,8.0,0
10.0,124.0,1098.0,188.0,17.0,4.0,0
11.0,37.0,513.0,188.0,,8.0,0
28.0,251.0,1021.0,188.0,55.0,4.0,0
160.0,123.0,1533.0,3724.0,156.0,2.0,0
65.0,514.0,1971.0,187.0,,7.0,0
11.0,138.0,2666.0,186.0,,4.0,0
124.0,129.0,410.0,186.0,24.0,2.0,0
2.0,40.0,723.0,186.0,,4.0,0
0.0,10.0,118.0,186.0,,5.0,0
3367.0,113.0,2088.0,185.0,83.0,0.0,0
1.0,8.0,579.0,185.0,,5.0,0
3.0,58.0,192.0,185.0,,5.0,0
17.0,36.0,1277.0,185.0,62.0,0.0,0
1.0,39.0,12.0,185.0,,5.0,0
5.0,22.0,686.0,184.0,,2.0,0
4.0,21.0,256.0,184.0,,5.0,0
16.0,36.0,161.0,184.0,,2.0,0
157.0,252.0,2474.0,184.0,,0.0,0
4.0,19.0,81.0,183.0,8.0,2.0,0
51.0,213.0,78.0,183.0,,5.0,0
67.0,518.0,6968.0,183.0,,8.0,0
11.0,62.0,189.0,182.0,,8.0,0
27.0,13.0,3869.0,182.0,,0.0,0
0.0,41.0,156.0,182.0,,8.0,0
153.0,477.0,9541.0,3724.0,22.0,0.0,0
10.0,134.0,369.0,182.0,,4.0,0
48.0,321.0,2.0,181.0,,4.0,0
0.0,37.0,21.0,181.0,,4.0,0
53.0,168.0,208.0,4846.0,,1.0,0
1.0,1.0,307.0,181.0,,6.0,0
1.0,86.0,1524.0,180.0,17.0,3.0,0
10.0,23.0,1845.0,180.0,,2.0,0
18.0,20.0,1436.0,179.0,70.0,2.0,0
5.0,213.0,323.0,179.0,49.0,4.0,0
347.0,346.0,8430.0,179.0,52.0,2.0,0
162.0,178.0,10893.0,179.0,152.0,0.0,0
1.0,17.0,62.0,179.0,55.0,5.0,0
11.0,5.0,2010.0,178.0,35.0,0.0,0
22.0,170.0,328.0,3723.0,22.0,0.0,0
14.0,167.0,598.0,178.0,15.0,2.0,0
0.0,11.0,124.0,177.0,,2.0,0
10.0,83.0,613.0,177.0,,2.0,0
23.0,313.0,195.0,176.0,,5.0,0
249.0,468.0,552.0,175.0,35.0,0.0,0
0.0,1.0,37.0,175.0,,5.0,0
184.0,574.0,7819.0,175.0,152.0,2.0,0
12.0,73.0,422.0,175.0,16.0,5.0,0
0.0,31.0,1037.0,174.0,,0.0,0
63.0,388.0,42559.0,174.0,,5.0,0
0.0,4.0,147.0,173.0,,8.0,0
0.0,6.0,22.0,173.0,33.0,8.0,0
57.0,584.0,1164.0,3722.0,61.0,0.0,0
13.0,92.0,236.0,173.0,113.0,2.0,0
47.0,240.0,1206.0,172.0,,2.0,0
0.0,20.0,2.0,172.0,,8.0,0
0.0,19.0,1186.0,172.0,,8.0,0
2.0,156.0,492.0,171.0,,6.0,0
9.0,10.0,544.0,171.0,1.0,5.0,0
104.0,251.0,6323.0,170.0,119.0,0.0,0
6.0,24.0,495.0,170.0,,0.0,0
2.0,3.0,313.0,169.0,,5.0,0
0.0,25.0,139.0,169.0,,5.0,0
20.0,455.0,3.0,169.0,54.0,0.0,0
5.0,51.0,18.0,168.0,,0.0,0
159.0,303.0,199.0,168.0,,5.0,0
77.0,287.0,7417.0,4845.0,39.0,2.0,0
1.0,51.0,512.0,167.0,,8.0,0
4.0,48.0,233.0,167.0,,2.0,0
8.0,179.0,113.0,166.0,,5.0,0
7.0,73.0,1622.0,164.0,,8.0,0
4.0,32.0,22.0,164.0,,6.0,0
11.0,28.0,294.0,164.0,,5.0,0
1.0,38.0,139.0,164.0,,5.0,0
0.0,13.0,5.0,164.0,,0.0,0
49.0,150.0,3129.0,164.0,140.0,0.0,0
0.0,3.0,92.0,163.0,,2.0,0
5.0,104.0,628.0,163.0,,5.0,0
0.0,26.0,479.0,163.0,,4.0,0
50.0,851.0,56.0,162.0,,8.0,0
1.0,6.0,163.0,162.0,,8.0,0
50.0,39.0,3034.0,161.0,127.0,0.0,0
11.0,67.0,538.0,161.0,,0.0,0
0.0,12.0,457.0,161.0,,0.0,0
8.0,9.0,673.0,160.0,,0.0,0
143.0,141.0,14022.0,159.0,,0.0,0
22.0,185.0,1621.0,159.0,81.0,0.0,0
166.0,167.0,14252.0,159.0,59.0,0.0,0
62.0,191.0,8896.0,158.0,,0.0,0
2.0,8.0,82.0,158.0,,5.0,0
273.0,4193.0,13852.0,158.0,30.0,8.0,0
5.0,42.0,68.0,158.0,,0.0,0
3.0,60.0,996.0,158.0,98.0,0.0,0
61.0,899.0,3839.0,3720.0,141.0,0.0,0
14.0,50.0,1093.0,157.0,4.0,2.0,0
3.0,140.0,218.0,157.0,,0.0,0
45.0,242.0,2375.0,156.0,17.0,0.0,0
199.0,83.0,448.0,155.0,145.0,0.0,0
5.0,22.0,45.0,154.0,25.0,0.0,0
66.0,143.0,5336.0,3720.0,,1.0,0
2.0,17.0,488.0,153.0,,4.0,0
0.0,2.0,62.0,153.0,,5.0,0
119.0,169.0,14198.0,152.0,79.0,0.0,0
1775.0,851.0,288267.0,3719.0,,2.0,0
2.0,23.0,57.0,152.0,,4.0,0
0.0,31.0,459.0,152.0,,5.0,0
3.0,39.0,2172.0,152.0,,8.0,0
19.0,129.0,1233.0,152.0,,5.0,0
40.0,63.0,9006.0,152.0,,2.0,0
1.0,18.0,3658.0,151.0,,4.0,0
14.0,171.0,3706.0,151.0,,0.0,0
52.0,165.0,1314.0,151.0,,8.0,0
10.0,27.0,1819.0,151.0,,3.0,0
0.0,6.0,392.0,151.0,,2.0,0
0.0,2.0,104.0,150.0,,8.0,0
5.0,66.0,200.0,149.0,,3.0,0
6.0,47.0,2307.0,148.0,,5.0,0
1.0,18.0,23.0,148.0,,5.0,0
8.0,154.0,5985.0,147.0,,4.0,0
3.0,27.0,9.0,147.0,,8.0,0
1.0,10.0,575.0,147.0,,6.0,0
5.0,5.0,1138.0,146.0,,0.0,0
0.0,4.0,73.0,145.0,,5.0,0
1.0,8.0,160.0,144.0,,5.0,0
0.0,1.0,217.0,144.0,,10.0,0
253.0,220.0,19617.0,4843.0,,2.0,0
4.0,106.0,278.0,144.0,,4.0,0
3.0,27.0,617.0,144.0,,8.0,0
9.0,204.0,1389.0,144.0,,3.0,0
1099.0,75.0,18944.0,143.0,109.0,2.0,0
4.0,19.0,147.0,143.0,,0.0,0
1.0,20.0,60.0,142.0,,4.0,0
17.0,373.0,1659.0,142.0,46.0,9.0,0
19.0,208.0,3818.0,142.0,49.0,4.0,0
0.0,36.0,22.0,141.0,64.0,0.0,0
4.0,41.0,696.0,141.0,,0.0,0
1.0,10.0,392.0,141.0,,2.0,0
1.0,43.0,141.0,141.0,,4.0,0
4.0,20.0,16.0,141.0,98.0,5.0,0
16.0,58.0,347.0,140.0,89.0,8.0,0
23.0,110.0,1281.0,140.0,75.0,5.0,0
221.0,942.0,20161.0,4842.0,,0.0,0
13.0,11.0,1017.0,140.0,,0.0,0
3.0,45.0,194.0,139.0,109.0,5.0,0
2.0,21.0,53.0,138.0,,2.0,0
2.0,43.0,273.0,138.0,101.0,0.0,0
35.0,128.0,10299.0,137.0,,8.0,0
1.0,4.0,643.0,137.0,,0.0,0
41.0,88.0,10701.0,137.0,84.0,2.0,0
14.0,108.0,2020.0,136.0,,3.0,0
44.0,187.0,3863.0,136.0,72.0,0.0,0
0.0,4.0,82.0,136.0,,5.0,0
7.0,47.0,18.0,135.0,,2.0,0
151.0,2264.0,5470.0,135.0,43.0,3.0,0
1.0,15.0,12.0,135.0,,5.0,0
545.0,330.0,27233.0,3716.0,34.0,0.0,0
10.0,47.0,2832.0,133.0,,4.0,0
23.0,48.0,77.0,133.0,70.0,2.0,0
22.0,54.0,95.0,133.0,49.0,3.0,0
1.0,14.0,604.0,132.0,,8.0,0
128.0,1593.0,2971.0,132.0,24.0,0.0,0
3.0,46.0,962.0,132.0,120.0,2.0,0
9.0,138.0,2605.0,131.0,,8.0,0
0.0,39.0,46.0,131.0,,6.0,0
5.0,38.0,69.0,130.0,40.0,0.0,0
177.0,174.0,605.0,130.0,,0.0,0
0.0,67.0,82.0,130.0,,5.0,0
0.0,0.0,2.0,130.0,,3.0,0
1.0,13.0,55.0,129.0,,0.0,0
29.0,555.0,1199.0,129.0,32.0,5.0,0
0.0,17.0,143.0,128.0,,4.0,0
545.0,742.0,15665.0,3716.0,83.0,0.0,0
19.0,343.0,1472.0,128.0,89.0,6.0,0
0.0,8.0,95.0,127.0,,0.0,0
47.0,172.0,1033.0,127.0,36.0,2.0,0
5.0,86.0,604.0,127.0,,5.0,0
9.0,60.0,652.0,127.0,34.0,5.0,0
0.0,8.0,10.0,127.0,,0.0,0
46.0,235.0,7631.0,4841.0,,0.0,0
8.0,39.0,148.0,126.0,68.0,2.0,0
10.0,249.0,774.0,126.0,160.0,5.0,0
230.0,1008.0,29388.0,4841.0,,3.0,0
52.0,179.0,1486.0,3715.0,87.0,0.0,0
22.0,36.0,1106.0,124.0,47.0,8.0,0
14.0,126.0,1948.0,123.0,,5.0,0
2.0,100.0,41.0,123.0,,5.0,0
5.0,37.0,92.0,122.0,,2.0,0
1.0,10.0,10.0,122.0,,4.0,0
93.0,101.0,5353.0,122.0,,5.0,0
107.0,97.0,15047.0,122.0,,5.0,0
9.0,89.0,2652.0,122.0,,0.0,0
90.0,299.0,22421.0,3715.0,,2.0,0
20.0,434.0,8363.0,122.0,89.0,5.0,0
2.0,46.0,15.0,122.0,71.0,2.0,0
43.0,72.0,1590.0,121.0,,2.0,0
3.0,59.0,91.0,121.0,,5.0,0
4.0,161.0,123.0,121.0,,8.0,0
0.0,19.0,760.0,120.0,35.0,0.0,0
108.0,556.0,2815.0,120.0,,0.0,0
1.0,25.0,140.0,119.0,4.0,0.0,0
146.0,454.0,5376.0,3715.0,115.0,2.0,0
9.0,17.0,589.0,118.0,,8.0,0
1.0,203.0,275.0,118.0,,4.0,0
89.0,79.0,4430.0,4840.0,25.0,2.0,0
34.0,256.0,633.0,117.0,,5.0,0
1.0,39.0,35.0,117.0,,0.0,0
0.0,28.0,18.0,116.0,,6.0,0
78.0,87.0,335.0,116.0,41.0,2.0,0
2.0,108.0,845.0,115.0,,6.0,0
3.0,59.0,413.0,115.0,,5.0,0
18.0,3.0,36.0,115.0,33.0,0.0,0
1.0,149.0,456.0,114.0,96.0,2.0,0
1.0,17.0,52.0,114.0,,2.0,0
